_timeStamp,_carCoordinates_x,_carCoordinates_y,_carCoordinates_z,_speed,_acc_frontal,_acc_horizontal,_gas,_suspensionDiff_FL,_suspensionDiff_FR,_suspensionDiff_BL,_suspensionDiff_BR,isTactileMotionOngoing,_leftMotor,_rightMotor,Cue0,Cue1,Cue2,Cue3,Cue4,Cue5,Cue6,Cue7,Cue8,Cue9,Cue10,Cue11,Cue12,Cue13,Cue14,Cue15,Shake0,Shake1,Shake2,Shake3,Shake4,Shake5,Shake6,Shake7,Shake8,Shake9,Shake10,Shake11,Shake12,Shake13,Shake14,Shake15,Sum0,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Sum9,Sum10,Sum11,Sum12,Sum13,Sum14,Sum15
812.2,86.89613,190.6386,94.94119,26.05085,0.1171121,-0.7218676,0.4941177,-0.01820577,0.04857154,-0.03499353,0.03860859,0,0,7,0,0,0,0,0,0,0,0,0,0,11,40,46,17,0,0,0,10,10,10,0,9,9,9,0,0,0,0,0,0,0,0,0,8,8,8,0,7,7,7,0,0,10,40,49,19,0,0,
812.22,87.28387,190.64,94.89141,26.06455,0.1231296,-0.6948899,0.4941177,-0.01568459,0.05031369,-0.03126752,0.03872589,0,0,1,0,0,0,0,0,0,0,0,0,0,11,39,44,16,0,0,0,12,12,12,0,9,9,9,0,0,0,0,0,0,0,0,0,10,10,10,0,9,9,9,0,0,11,40,46,17,0,0,
812.24,87.82738,190.6419,94.82418,26.08435,0.1176943,-0.645271,0.4941177,-0.01299439,0.0495409,-0.02567752,0.04047189,0,0,2,0,0,0,0,0,0,0,0,0,0,12,39,42,15,0,0,0,12,12,12,0,9,9,9,0,0,0,0,0,0,0,0,0,12,12,12,0,9,9,9,0,0,11,39,44,16,0,0,
812.26,88.37164,190.6438,94.75964,26.10565,0.120565,-0.5949706,0.4941177,-0.01231709,0.04594348,-0.02058836,0.04401563,0,0,2,0,0,0,0,0,0,0,0,0,0,11,36,38,13,0,0,0,12,12,12,0,10,10,10,0,0,0,0,0,0,0,0,0,12,12,12,0,9,9,9,0,0,12,39,42,15,0,0,
812.28,88.83875,190.6454,94.70625,26.1244,0.1131423,-0.5510137,0.4941177,-0.01418317,0.04284018,-0.01782676,0.04701656,0,0,3,0,0,0,0,0,0,0,0,0,0,11,35,34,11,0,0,0,11,11,11,0,11,11,11,0,0,0,0,0,0,0,0,0,12,12,12,0,10,10,10,0,0,11,36,38,13,0,0,
812.3,89.30638,190.6471,94.65451,26.14312,0.1155572,-0.4930563,0.4941177,-0.01791744,0.04414573,-0.01868229,0.05243254,0,0,2,0,0,0,0,0,0,0,0,0,0,11,32,32,10,0,0,0,10,10,10,0,11,11,11,0,0,0,0,0,0,0,0,0,11,11,11,0,11,11,11,0,0,11,35,34,11,0,0,
812.32,89.8526,190.649,94.59602,26.1658,0.1113147,-0.438284,0.4941177,-0.02263328,0.0497771,-0.02206967,0.05889029,0,0,2,0,0,0,0,0,0,0,0,0,0,11,30,27,8,0,0,0,11,11,11,0,13,13,13,0,0,0,0,0,0,0,0,0,10,10,10,0,11,11,11,0,0,11,32,32,10,0,0,
812.34,91.3385,190.6542,94.4455,26.22852,0.1202292,-0.2917336,0.4941177,-0.0321141,0.06305575,-0.03409502,0.0664557,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,23,6,0,0,0,12,12,12,0,14,14,14,0,0,0,0,0,0,0,0,0,11,11,11,0,13,13,13,0,0,11,30,27,8,0,0,
812.36,91.3385,190.6542,94.4455,26.22852,0.1202292,-0.2917336,0.4941177,-0.0321141,0.06305575,-0.03409502,0.0664557,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,0,15,15,15,0,16,16,16,0,0,0,0,0,0,0,0,0,11,11,11,0,13,13,13,0,0,11,30,27,8,0,0,
812.38,91.57353,190.655,94.42262,26.23847,0.1209359,-0.2676657,0.4941177,-0.03525996,0.06868418,-0.03856941,0.0694611,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,0,15,15,15,0,16,16,16,0,0,0,0,0,0,0,0,0,15,15,15,0,16,16,16,0,0,12,24,12,0,0,0,
812.4,92.2793,190.6573,94.3551,26.26888,0.1096866,-0.2131696,0.4941177,-0.03707403,0.07497863,-0.04366537,0.07452347,0,0,1,0,0,0,0,0,0,0,0,0,0,12,21,10,0,0,0,0,17,17,17,0,17,17,17,0,0,0,0,0,0,0,0,0,15,15,15,0,16,16,16,0,0,12,24,12,0,0,0,
812.42,92.90744,190.6595,94.29626,26.29593,0.1127804,-0.1707387,0.4941177,-0.03726991,0.07634269,-0.04749545,0.0767623,0,0,1,0,0,0,0,0,0,0,0,0,1,11,16,7,0,0,0,0,18,18,18,0,18,18,18,0,0,0,0,0,0,0,0,0,17,17,17,0,17,17,17,0,0,12,21,10,0,0,0,
812.44,93.22179,190.6606,94.26717,26.30938,0.1096377,-0.1532324,0.4941177,-0.03733463,0.07651971,-0.04955722,0.07730243,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,4,0,0,0,0,19,19,19,0,19,19,19,0,0,0,0,0,0,0,0,0,18,18,18,0,18,18,18,0,1,11,16,7,0,0,0,
812.46,93.85102,190.6629,94.20954,26.33623,0.1087001,-0.1158312,0.4941177,-0.03263859,0.07232884,-0.04901605,0.07775208,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,3,0,0,0,0,19,19,19,0,19,19,19,0,0,0,0,0,0,0,0,0,19,19,19,0,19,19,19,0,3,11,11,4,0,0,0,
812.48,94.55975,190.6656,94.14537,26.36658,0.1138053,-0.09403876,0.4862745,-0.03024223,0.06625357,-0.04680527,0.07263408,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,18,18,18,0,19,19,19,0,0,0,0,0,0,0,0,0,19,19,19,0,19,19,19,0,4,11,10,3,0,0,0,
812.5,95.03271,190.6674,94.10289,26.38656,0.1105817,-0.07747592,0.4862745,-0.02778797,0.05815057,-0.04295863,0.06414936,0,0,0,0,0,0,0,0,0,0,0,1,7,9,4,0,0,0,0,0,16,16,16,0,18,18,18,0,0,0,0,0,0,0,0,0,18,18,18,0,19,19,19,0,5,11,6,0,0,0,0,
812.52,95.34823,190.6687,94.07468,26.39987,0.1117923,-0.06664534,0.4862745,-0.02603161,0.0536405,-0.0390126,0.05611841,0,0,0,0,0,0,0,0,0,0,0,2,7,8,2,0,0,0,0,0,14,14,14,0,16,16,16,0,0,0,0,0,0,0,0,0,16,16,16,0,18,18,18,1,7,9,4,0,0,0,0,
812.54,95.90078,190.671,94.02548,26.42295,0.1084677,-0.05036384,0.4745098,-0.0249685,0.04949866,-0.03549135,0.04868085,0,0,0,0,0,0,0,0,0,0,0,3,8,6,1,0,0,0,0,0,13,13,13,0,14,14,14,0,0,0,0,0,0,0,0,0,14,14,14,0,16,16,16,2,7,8,2,0,0,0,0,
812.56,96.29577,190.6726,93.99044,26.43932,0.115559,-0.04367621,0.4431373,-0.02375678,0.04297735,-0.03189177,0.03995963,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0,0,0,0,0,12,12,12,0,12,12,12,0,0,0,0,0,0,0,0,0,13,13,13,0,14,14,14,3,8,6,1,0,0,0,0,
812.58,96.92824,190.6754,93.93449,26.46372,0.0974661,-0.03170102,0.3137255,-0.02173939,0.03446125,-0.02743825,0.02810102,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,10,10,10,0,9,9,9,0,0,0,0,0,0,0,0,0,12,12,12,0,12,12,12,4,8,5,0,0,0,0,0,
812.6,97.56122,190.6782,93.87868,26.48258,0.07123828,-0.02350541,0.1607843,-0.01948622,0.02885416,-0.02552817,0.02067063,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,8,8,8,0,7,7,7,0,0,0,0,0,0,0,0,0,10,10,10,0,9,9,9,5,9,4,0,0,0,0,0,
812.62,98.19456,190.6811,93.82298,26.49457,0.03366858,-0.01321478,0.1372549,-0.01577467,0.02348457,-0.02425309,0.01564511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,5,5,5,0,0,0,0,0,0,0,0,0,8,8,8,0,7,7,7,4,7,3,0,0,0,0,0,
812.64,98.51132,190.6826,93.79516,26.49859,0.0334142,-0.0205322,0.1058824,-0.01257515,0.01806924,-0.02379956,0.01011548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,5,5,5,0,0,0,0,0,0,0,0,
812.66,99.30334,190.6862,93.72569,26.50375,0.009355132,-0.01353293,0.1058824,-0.006657682,0.01454634,-0.02367324,0.002612474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
812.68,99.62018,190.6876,93.69794,26.50394,-0.01180052,-0.008366911,0,-0.001449357,0.01375516,-0.02309023,-0.001570612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812.7,100.57,190.6918,93.61487,26.47071,-0.1350987,-0.008855746,0,0.009183298,0.01659016,-0.02275884,-0.008532091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812.72,100.8073,190.6928,93.59415,26.45835,-0.1455486,-0.02053088,0,0.01489273,0.01982946,-0.02306926,-0.01331035,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812.74,101.1234,190.6941,93.56655,26.44134,-0.1445966,-0.01421095,0,0.02039088,0.02340807,-0.02353902,-0.01603786,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
812.76,101.755,190.6967,93.51148,26.40516,-0.1527069,-0.01261077,0,0.03371444,0.03444868,-0.02446546,-0.01996732,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,
812.78,102.0704,190.6979,93.48401,26.38616,-0.1626898,-0.01073462,0,0.03928163,0.03913229,-0.02596968,-0.02218839,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,9,9,5,5,0,0,0,0,0,0,0,0,0,5,6,11,
812.8,103.0155,190.7016,93.40181,26.32877,-0.1656858,-0.01435909,0,0.0522083,0.05106508,-0.0285769,-0.02476901,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,9,9,9,0,0,0,0,0,0,0,0,0,9,9,9,10,12,8,8,0,0,0,0,0,0,0,0,0,8,9,15,
812.82,103.2514,190.7025,93.38132,26.31457,-0.159296,-0.01489838,0,0.05388957,0.052195,-0.02861079,-0.02452627,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,12,12,12,0,0,0,0,0,0,0,0,0,13,13,13,11,14,9,9,0,0,0,0,0,0,0,0,0,9,10,16,
812.84,103.9585,190.7053,93.31998,26.2708,-0.1621964,-0.0179146,0,0.05275901,0.05322971,-0.02575859,-0.02297752,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,13,13,13,0,0,0,0,0,0,0,0,0,13,13,13,11,16,12,12,0,0,0,0,0,0,0,0,0,13,14,20,
812.86,104.2723,190.7065,93.29278,26.25117,-0.163749,-0.0109181,0,0.05038292,0.05334057,-0.02338202,-0.02084393,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,13,13,13,0,0,0,0,0,0,0,0,0,13,13,13,10,17,13,13,0,0,0,0,0,0,0,0,0,13,14,20,
812.88,104.8211,190.7086,93.24529,26.21722,-0.1746871,-0.0138578,0,0.04541164,0.05129824,-0.01930907,-0.0177387,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,13,13,13,0,0,0,0,0,0,0,0,0,12,12,12,10,17,13,13,0,0,0,0,0,0,0,0,0,13,14,21,
812.9,105.4473,190.7112,93.19115,26.1786,-0.1606108,-0.009206482,0,0.03502654,0.04352766,-0.01286859,-0.0142121,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,12,12,12,0,0,0,0,0,0,0,0,0,11,11,11,11,18,13,13,0,0,0,0,0,0,0,0,0,12,13,19,
812.92,105.7601,190.7125,93.16414,26.15897,-0.1656096,-0.008581208,0,0.03070625,0.03981132,-0.01102538,-0.01306925,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,10,10,0,0,0,0,0,0,0,0,0,8,8,8,12,17,12,12,0,0,0,0,0,0,0,0,0,11,12,19,
812.94,106.3069,190.7147,93.11696,26.12529,-0.164591,-0.01185678,0,0.02320012,0.02901322,-0.008237941,-0.0094552,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,9,9,0,0,0,0,0,0,0,0,0,7,7,7,11,15,10,10,0,0,0,0,0,0,0,0,0,8,8,15,
812.96,107.1647,190.7184,93.04305,26.07264,-0.1622207,-0.01447053,0,0.02067798,0.01772882,-0.008238463,-0.007176789,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,7,7,0,0,0,0,0,0,0,0,0,5,5,5,11,14,9,9,0,0,0,0,0,0,0,0,0,7,7,14,
812.98,107.3984,190.7194,93.02293,26.05827,-0.1685576,-0.01252,0,0.01825979,0.0106395,-0.008502468,-0.006237641,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,11,12,7,7,0,0,0,0,0,0,0,0,0,5,6,12,
813,108.0986,190.7224,92.96274,26.01534,-0.1624404,-0.01218227,0,0.01536536,0.00291325,-0.008865533,-0.003500677,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,5,6,12,
813.02,108.4094,190.7237,92.93605,25.99622,-0.1709359,-0.01601546,0,0.01391936,0.000989028,-0.008853992,-0.003505644,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.04,109.0304,190.7264,92.8828,25.95825,-0.1609767,-0.01624992,0,0.007414392,0.001044075,-0.007650611,-0.005239745,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.06,109.6505,190.7291,92.82971,25.92021,-0.1612268,-0.01433709,0,-0.002830755,0.003504334,-0.003365877,-0.007408671,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,
813.08,109.8828,190.7301,92.80984,25.9063,-0.1552729,-0.0124805,0,-0.005798414,0.004025487,-0.00148608,-0.008076895,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.1,110.7335,190.7338,92.73721,25.85474,-0.1545335,-0.0207878,0,-0.01312398,0.003859839,0.002704049,-0.00925793,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.12,111.0425,190.735,92.71087,25.83608,-0.1588035,-0.01098812,0,-0.01355407,0.001462286,0.003429458,-0.007537869,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.14,111.7368,190.7379,92.65175,25.79416,-0.1567292,-0.0116961,0,-0.008756136,-0.005204408,0.001313076,-0.00185704,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.16,112.199,190.7399,92.61244,25.76643,-0.1572768,-0.01849341,0,-0.00161798,-0.01025539,-0.001878901,0.002034686,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.18,112.6608,190.7418,92.57323,25.73846,-0.1533907,-0.01410904,0,0.003002377,-0.01166747,-0.003850295,0.003972539,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.2,113.122,190.7437,92.5341,25.71062,-0.1535645,-0.01644374,0,0.01119838,-0.01354163,-0.007894971,0.006317372,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.22,113.5828,190.7456,92.4951,25.68252,-0.1544562,-0.0197809,0,0.009718567,-0.008440454,-0.007984162,0.002458466,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.24,114.1197,190.7478,92.44974,25.64947,-0.1575366,-0.02141068,0,0.005187687,0.0009037635,-0.003423422,-0.003259269,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.26,114.5794,190.7496,92.41098,25.62139,-0.1540796,-0.02099905,0,-0.001365379,0.006772738,0.002265778,-0.006255203,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.28,114.8856,190.7508,92.38521,25.60274,-0.1608191,-0.02509694,0,-0.007303967,0.01155328,0.007488433,-0.009306802,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.3,115.4208,190.7529,92.34023,25.57015,-0.1565801,-0.02279074,0,-0.01222202,0.01169153,0.01297361,-0.008410795,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.32,115.8791,190.7548,92.30179,25.54298,-0.1509905,-0.02096538,0,-0.01041575,0.005784383,0.01360931,-0.002274828,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.34,116.8704,190.7587,92.21885,25.48359,-0.1523771,-0.01836409,0,-0.0001016866,-0.003311576,0.005409811,0.007175875,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.36,116.8704,190.7587,92.21885,25.48359,-0.1523771,-0.01836409,0,-0.0001016866,-0.003311576,0.005409811,0.007175875,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,
813.38,117.7834,190.7626,92.14272,25.42828,-0.149493,-0.02046949,0,0.006437479,-0.005065981,-0.001110137,0.008263285,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.4,118.6186,190.766,92.07333,25.37726,-0.1524368,-0.02768009,0,0.003536593,-0.003045818,-0.001180233,0.002914241,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.42,118.6186,190.766,92.07333,25.37726,-0.1524368,-0.02768009,0,0.003536593,-0.003045818,-0.001180233,0.002914241,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,
813.44,119.0734,190.7678,92.03568,25.34954,-0.147333,-0.0245003,0,0.003252178,-0.002987528,-0.001433926,0.001102479,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.46,119.6035,190.7699,91.99191,25.31712,-0.1539686,-0.02992354,0,0.000970096,-0.001529244,0.001131981,-0.001891282,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.48,120.1329,190.7721,91.94831,25.28557,-0.1506193,-0.0278923,0,-0.003871818,1.640283E-05,0.005365747,-0.006519143,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.5,120.5861,190.7739,91.91108,25.25889,-0.1463511,-0.01897932,0,-0.008099654,-0.001745315,0.007223573,-0.005860049,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.52,121.1143,190.776,91.86778,25.227,-0.1530584,-0.02242217,0,-0.002250226,-0.007011975,0.001563192,0.003430277,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.54,121.5665,190.7779,91.8308,25.19948,-0.1601094,-0.02840112,0,0.001723869,-0.007317148,-0.004191817,0.007074364,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,
813.56,122.3943,190.7811,91.76334,25.14956,-0.1486965,-0.03307014,0,0.002102138,-0.004810525,-0.00700999,0.003910749,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,
813.58,122.77,190.7826,91.73285,25.1266,-0.1546863,-0.035537,0,0.001732437,-0.002929497,-0.006183272,8.571715E-05,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,9,
813.6,123.2955,190.7846,91.69035,25.09479,-0.1499024,-0.04536311,0,-0.0003587317,-0.002149424,-0.0009969291,-0.005631466,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,
813.62,123.8203,190.7866,91.64813,25.06325,-0.1517932,-0.06012803,0,-0.003398086,-0.002871785,0.004501737,-0.009387663,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,
813.64,124.1948,190.788,91.61815,25.04087,-0.1568978,-0.07164107,0,-0.00463937,-0.003678458,0.00724906,-0.009919632,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,
813.66,124.7185,190.7899,91.57652,25.00948,-0.1528559,-0.1010662,0,-0.002315929,-0.005671895,0.007378238,-0.005875063,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,
813.68,125.0922,190.7913,91.54712,24.98677,-0.1558581,-0.1439842,0,-0.000311963,-0.006869916,0.005514391,-0.004007772,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,
813.7,125.9878,190.7945,91.47823,24.93137,-0.1611236,-0.2445421,0,0.008590864,-0.01388236,0.009938591,-0.01038963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,
813.72,126.3605,190.7958,91.45047,24.90785,-0.1624227,-0.2768464,0,0.01697491,-0.01861864,0.01457772,-0.01648726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,17,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,
813.74,126.7328,190.797,91.42336,24.88456,-0.1610046,-0.3135374,0,0.02426223,-0.02376355,0.02172633,-0.02449356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,16,5,
813.76,127.328,190.7989,91.38156,24.84654,-0.1609297,-0.3639973,0,0.0324509,-0.03191062,0.03406058,-0.03615646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,16,2,0,0,0,0,0,0,0,0,0,5,5,5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,20,16,4,
813.78,127.7738,190.8002,91.35161,24.81768,-0.1699943,-0.3835733,0,0.03724311,-0.03696633,0.04264181,-0.04433006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,16,0,0,0,0,0,0,0,0,0,0,8,8,8,0,8,8,8,0,0,0,0,0,0,0,0,0,5,5,5,10,30,22,8,
