_timeStamp,_carCoordinates_x,_carCoordinates_y,_carCoordinates_z,_speed,_acc_frontal,_acc_horizontal,_gas,_suspensionDiff_FL,_suspensionDiff_FR,_suspensionDiff_BL,_suspensionDiff_BR,isTactileMotionOngoing,_leftMotor,_rightMotor,Cue0,Cue1,Cue2,Cue3,Cue4,Cue5,Cue6,Cue7,Cue8,Cue9,Cue10,Cue11,Cue12,Cue13,Cue14,Cue15,Shake0,Shake1,Shake2,Shake3,Shake4,Shake5,Shake6,Shake7,Shake8,Shake9,Shake10,Shake11,Shake12,Shake13,Shake14,Shake15,Sum0,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Sum9,Sum10,Sum11,Sum12,Sum13,Sum14,Sum15
194.76,323.5818,-0.6918821,-15.83626,39.63801,0.3234801,-0.000200722,1,7.189157E-06,0.0006028435,-0.007848795,-0.006454686,0,0,1,0,0,0,0,0,0,0,9,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,0,0,0,
194.78,324.653,-0.691797,-15.83572,39.69415,0.3021099,0.001141562,1,-0.001225843,0.001837874,-0.008062165,-0.009000046,0,0,1,0,0,0,0,0,0,0,12,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,10,0,0,0,0,0,0,
194.8,325.4874,-0.6919559,-15.83531,39.74623,0.3046003,0.003463278,1,-0.006043287,-0.006720828,-0.00615932,-0.006436262,0,0,1,0,0,0,0,0,0,0,11,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,0,0,0,
194.82,325.9647,-0.692044,-15.83507,39.77374,0.1784902,0.001014094,1,0.00202454,-0.003424318,-0.003565258,-0.004282221,0,0,0,0,0,0,0,0,0,0,12,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,11,0,0,0,0,0,0,
194.84,326.9202,-0.69207,-15.83458,39.82782,0.1712576,-0.000207242,1,0.0001358955,0.0001645337,0.003247367,-0.005521268,0,0,0,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,11,0,0,0,0,0,0,
194.86,327.7573,-0.6921227,-15.83414,39.87548,0.2469234,0.003547559,1,-0.001195996,-8.160159E-06,-0.00323639,-0.006638751,0,0,1,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,
194.88,327.7573,-0.6921227,-15.83414,39.87548,0.2469234,0.003547559,1,-0.001195996,-8.160159E-06,-0.00323639,-0.006638751,0,0,1,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,
194.9,329.5543,-0.6921061,-15.83325,39.96158,-0.01026575,0.005042439,0,0.0007764353,-0.001086816,0.003758606,0.004030522,0,0,1,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,0,
194.92,330.0337,-0.6921176,-15.83302,39.95293,-0.0876617,-0.002827669,0,0.01099046,0.0103833,0.005439708,0.003011146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,0,
194.94,331.1121,-0.6921843,-15.83251,39.93225,-0.1066145,0.003142403,0,0.01975472,0.01996265,0.001020383,-0.002378583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194.96,331.5912,-0.6921985,-15.83229,39.92345,-0.1102442,0.004118952,0,0.02501084,0.02265639,-0.008241042,-0.003832273,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194.98,332.549,-0.6923789,-15.83187,39.90487,-0.0792147,0.004787936,0,0.02803275,0.02373947,-0.01044838,-0.005623512,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,5,0,0,0,0,0,0,0,0,0,6,6,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
195,333.8653,-0.692691,-15.83135,39.8797,-0.05619343,0.006763187,0,0.05075846,0.0524892,-0.02029835,-0.01893731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,7,7,7,8,9,5,5,0,0,0,0,0,0,0,0,0,6,6,9,
195.02,333.8653,-0.692691,-15.83135,39.8797,-0.05619343,0.006763187,0,0.05075846,0.0524892,-0.02029835,-0.01893731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,12,12,12,0,5,5,5,0,0,0,0,0,0,0,0,0,7,7,7,
195.04,335.0612,-0.6931227,-15.8309,39.85412,-0.07108747,0.0004950103,0,0.0683809,0.06717615,-0.03255933,-0.02949584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,12,12,12,0,13,13,13,0,0,0,0,0,0,0,0,0,12,12,12,
195.06,335.5394,-0.6933849,-15.83072,39.84499,-0.08405811,0.001211139,0,0.06322999,0.0654457,-0.03830203,-0.03380959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,17,17,17,0,13,13,13,0,0,0,0,0,0,0,0,0,12,12,12,
195.08,336.6147,-0.6940693,-15.83032,39.82276,-0.10948,-0.0005058464,0,0.06225481,0.06338877,-0.03418551,-0.03218208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,15,15,15,0,16,16,16,0,0,0,0,0,0,0,0,0,17,17,17,
195.1,337.5702,-0.6943943,-15.82994,39.80181,-0.1022024,0.002616665,0,0.07658599,0.07951272,-0.02405591,-0.02866617,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,15,15,0,0,0,0,0,0,0,0,0,15,15,15,0,16,16,16,0,0,0,0,0,0,0,0,0,15,15,15,
195.12,338.0477,-0.6944463,-15.82974,39.79177,-0.06458654,-0.002333937,0,0.08091011,0.07799289,-0.02165089,-0.02726643,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,19,19,0,0,0,0,0,0,0,0,0,19,19,19,8,19,15,15,0,0,0,0,0,0,0,0,0,15,15,19,
195.14,339.0024,-0.694566,-15.82933,39.77288,-0.08451934,0.002625239,0,0.04471138,0.0508244,-0.01022468,-0.01660057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,20,20,20,7,23,19,19,0,0,0,0,0,0,0,0,0,19,19,22,
195.16,340.1951,-0.6945696,-15.82887,39.74896,-0.08202102,0.008178056,0,0.04095482,0.0401755,-0.00502029,-3.59793E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,11,11,11,0,19,19,19,0,0,0,0,0,0,0,0,0,20,20,20,
195.18,340.672,-0.6945325,-15.82869,39.73995,-0.09585504,0.001393171,0,0.03234392,0.03127257,-0.001784049,0.003149843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,0,12,12,12,0,0,0,0,0,0,0,0,0,11,11,11,
195.2,341.1488,-0.6944939,-15.82852,39.73058,-0.0887488,-0.00124343,1,0.0066888,0.005785707,-0.006940961,0.0003891687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,8,8,8,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,
195.22,342.2213,-0.6944048,-15.82813,39.71868,0.041597,0.001157018,1,-0.002723719,-0.001158885,-0.003515752,-0.0003983577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,8,8,8,
195.24,342.698,-0.6943209,-15.82796,39.72814,0.123768,0.001276158,1,0.002519418,-0.0009410164,0.002542891,0.004890064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195.26,343.6525,-0.6941205,-15.82761,39.79459,0.388769,-0.001368391,1,-0.009110861,-0.01389807,0.0001521802,-0.0121632,0,0,1,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195.28,344.4896,-0.6938797,-15.82731,39.88209,0.3492605,0.001068634,1,-0.02133287,-0.0225467,0.003717297,-0.002369285,0,0,3,0,0,0,0,0,0,0,14,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,
195.3,345.9287,-0.6934441,-15.82678,40.02422,0.2725727,-0.001852972,1,-0.05032513,-0.04901371,0.02624591,0.02053455,0,0,3,0,0,0,0,0,0,0,13,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,15,0,0,0,0,0,0,
195.32,345.9287,-0.6934441,-15.82678,40.02422,0.2725727,-0.001852972,1,-0.05032513,-0.04901371,0.02624591,0.02053455,0,0,3,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,14,29,15,0,0,0,0,0,0,
195.34,347.0105,-0.6930568,-15.82638,40.08427,0.2340607,0.01184802,1,-0.06868666,-0.06850933,0.03229082,0.03538213,0,0,1,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,6,6,6,0,0,0,0,0,0,0,0,0,5,5,15,20,16,6,6,0,0,0,0,
195.36,347.7325,-0.6929178,-15.82615,40.12368,0.1943332,0.003275262,1,-0.07788949,-0.07924325,0.03120185,0.03694453,0,0,1,0,0,0,0,0,0,1,10,16,7,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,8,8,8,0,0,0,0,0,0,0,0,0,5,5,15,20,16,6,6,0,0,0,0,
195.38,348.6964,-0.6928405,-15.82583,40.17862,0.2352077,-0.00257932,1,-0.08673883,-0.08340304,0.04445478,0.04595039,0,0,1,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,7,7,7,0,0,0,0,0,0,0,0,0,8,9,18,16,15,8,8,0,0,0,0,
195.4,349.1787,-0.6927882,-15.82568,40.20094,0.2148875,-0.002435491,1,-0.0910091,-0.08583693,0.05054792,0.04712581,0,0,1,0,0,0,0,0,0,0,8,17,9,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,11,11,11,0,0,0,0,0,0,0,0,0,9,9,16,14,14,7,7,0,0,0,0,
195.42,350.1443,-0.692751,-15.82536,40.24574,0.2325351,-0.002758593,1,-0.07002722,-0.0679229,0.03057406,0.0284698,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,12,12,12,0,0,0,0,0,0,0,0,0,11,11,19,17,20,11,11,0,0,0,0,
195.44,351.111,-0.6928141,-15.82506,40.28997,0.09885115,0.009132052,1,-0.04385098,-0.05169264,0.01323946,0.009837615,0,0,0,0,0,0,0,0,0,0,8,17,9,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,7,7,0,0,0,0,0,0,0,0,0,11,11,19,16,20,12,12,0,0,0,0,
195.46,351.9577,-0.6929864,-15.82482,40.33024,0.1797436,0.00250004,1,-0.02025259,-0.02162414,0.003049203,0.0008576683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,17,16,7,7,0,0,0,0,
195.48,351.9577,-0.6929864,-15.82482,40.33024,0.1797436,0.00250004,1,-0.02025259,-0.02162414,0.003049203,0.0008576683,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195.5,353.1688,-0.6931061,-15.82448,40.38778,0.08516827,-0.004053333,1,-0.001267874,-0.003224222,-0.005612771,-0.01004164,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,
195.52,354.2603,-0.6932414,-15.82414,40.447,0.18929,-0.0009022717,1,0.005114469,-0.0006502701,-0.004419436,-0.006301535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,
195.54,355.1103,-0.6930865,-15.82388,40.48587,0.1786743,0.008528086,1,0.011779,0.01033868,-0.001470309,0.002135833,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195.56,355.5963,-0.6929843,-15.82374,40.50127,0.05324672,0.00502507,1,0.002996207,0.01449695,-0.0001627717,0.001550996,0,0,0,0,0,0,0,0,0,0,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,
195.58,356.5692,-0.6929915,-15.82346,40.55736,0.2963542,-0.005255402,1,-0.005912755,-0.004284215,0.008803188,0.003347925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,6,0,0,0,0,0,0,
195.6,357.5434,-0.6929621,-15.82318,40.60281,0.1978239,0.00426089,1,-0.003144283,-0.005687276,0.005162907,0.01042302,0,0,0,0,0,0,0,0,0,0,10,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195.62,358.3965,-0.6929076,-15.82295,40.63879,0.2599764,0.000331237,1,0.004979252,0.006871189,-0.01285642,-0.005072385,0,0,1,0,0,0,0,0,0,0,8,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,11,0,0,0,0,0,0,
195.64,358.8845,-0.6928791,-15.82281,40.66306,0.1560406,-0.003209792,1,0.007192695,0.007009714,-0.01650143,-0.01628401,0,0,1,0,0,0,0,0,0,0,10,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,7,0,0,0,0,0,0,
195.66,359.8612,-0.6928748,-15.82253,40.71505,0.2464371,0.0005869914,1,0.006316744,0.001254607,-0.006159005,-0.009901325,0,0,1,0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,9,0,0,0,0,0,0,
195.68,360.3499,-0.6928325,-15.8224,40.73573,0.1919421,0.001718713,1,0.008381663,0.01161594,-0.008017145,-0.005814417,0,0,0,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,0,
195.7,361.3284,-0.6927447,-15.82213,40.78267,0.1367806,0.0007783252,1,-0.009169181,-0.004144766,-0.005128082,-0.001829879,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,0,
195.72,362.308,-0.692652,-15.82187,40.83223,0.2187377,0.000405658,1,-0.01230634,-0.004185131,0.011112,0.005379397,0,0,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,
195.74,363.166,-0.6924275,-15.82163,40.8678,0.1931331,-0.007714199,1,-0.00724537,-0.009279308,0.006233085,0.004146213,0,0,1,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,
195.76,364.516,-0.6921878,-15.82126,40.93353,0.2458461,-0.009772307,1,-0.003349755,-0.006501285,0.0009800781,0.002235697,0,0,1,0,0,0,0,0,0,0,6,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,
195.78,364.516,-0.6921878,-15.82126,40.93353,0.2458461,-0.009772307,1,-0.003349755,-0.006501285,0.0009800781,0.002235697,0,0,1,0,0,0,0,0,0,0,8,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,
195.8,365.7451,-0.6919985,-15.8209,40.99189,0.1619661,-0.000110929,1,-0.005166752,-0.006708401,0.002189003,-0.00103422,0,0,0,0,0,0,0,0,0,0,8,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,0,0,0,0,0,0,
195.82,366.3603,-0.691893,-15.82072,41.01888,0.1958948,0.00349495,1,-0.0003040806,0.001788685,-0.001556626,-0.005270044,0,0,0,0,0,0,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,0,0,0,0,0,0,
195.84,366.8528,-0.6918051,-15.82058,41.04057,0.2139577,0.005045379,1,4.255557E-05,-0.000990256,-0.007574488,-0.005918714,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,0,0,0,0,0,0,
195.86,367.9618,-0.691637,-15.82029,41.08954,0.129472,0.008457897,1,-0.007984412,-0.005199805,-0.007561257,-0.00590952,0,0,0,0,0,0,0,0,0,0,8,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,
195.88,368.9487,-0.6917163,-15.82004,41.13839,0.2348506,-0.00104358,1,0.003698179,-7.733427E-05,-0.01173184,-0.01063701,0,0,1,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,7,0,0,0,0,0,0,
195.9,369.4426,-0.6917344,-15.81991,41.16219,0.2342198,0.0006455135,1,0.008784483,0.003806916,-0.01475132,-0.008642342,0,0,0,0,0,0,0,0,0,0,8,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,
195.92,370.8023,-0.6919518,-15.8196,41.22939,0.2351684,0.003665666,1,-0.009204502,-0.007156559,-0.008462963,-0.007571239,0,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,9,0,0,0,0,0,0,
195.94,371.2973,-0.6921055,-15.81949,41.25002,0.181435,0.001036185,1,-0.00889965,-0.01180062,-0.002340586,-0.003813731,0,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,
195.96,372.288,-0.6921521,-15.81927,41.29588,0.1661685,-0.00421404,1,0.01659933,0.008103606,0.007871858,0.001007035,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,
195.98,372.6598,-0.6921194,-15.81918,41.30867,0.1755498,0.0001490607,1,0.007042537,0.006620089,0.01355468,0.005311188,0,0,0,0,0,0,0,0,0,0,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,
196,373.652,-0.692291,-15.81896,41.3567,0.2575487,0.006632425,1,-0.001836933,0.0007812153,0.0006174486,-0.00199471,0,0,1,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,0,0,0,0,0,0,
196.02,374.6453,-0.6924838,-15.81879,41.40613,0.1931503,0.003506135,1,0.01567081,0.01821058,0.005487152,0.006131187,0,0,1,0,0,0,0,0,0,0,10,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,
196.04,375.6398,-0.6925666,-15.81863,41.45109,0.2180671,0.002146171,1,0.01310018,0.01119581,0.006884975,0.007487833,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,9,0,0,0,0,0,0,
196.06,377.0089,-0.6922665,-15.81841,41.50942,0.2001782,-0.005186739,1,-0.003675489,8.528954E-05,0.006185158,0.004433814,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,
196.08,377.0089,-0.6922665,-15.81841,41.50942,0.2001782,-0.005186739,1,-0.003675489,8.528954E-05,0.006185158,0.004433814,0,0,0,0,0,0,0,0,0,0,7,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,
196.1,378.0059,-0.6922839,-15.81825,41.55161,0.05176924,0.006752406,1,-0.00578552,-0.0006866085,0.0007076897,0.00195263,0,0,0,0,0,0,0,0,0,0,7,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,8,0,0,0,0,0,0,
196.12,378.5048,-0.6922635,-15.81818,41.57717,0.2067319,-0.00329034,1,0.006400686,0.005320733,0.008317013,0.00647793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,8,0,0,0,0,0,0,
196.14,379.6282,-0.6924295,-15.81802,41.62559,0.2002506,0.009558919,1,-0.005292272,-0.006731475,-0.002711018,-0.008236866,0,0,1,0,0,0,0,0,0,0,7,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196.16,380.6282,-0.6927453,-15.81791,41.6773,0.1513743,0.008785879,1,-0.005243843,-0.001880154,-0.002445094,-0.002135523,0,0,1,0,0,0,0,0,0,0,8,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,0,0,0,0,0,0,
196.18,381.6291,-0.6927126,-15.81785,41.71747,0.1960829,0.004480057,1,0.01664842,0.01433055,-0.01015521,-0.001997427,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,6,0,0,0,0,0,0,
196.2,382.0047,-0.6926464,-15.81782,41.73671,0.3204292,-0.002288395,1,0.02568363,0.01668076,-0.001988063,0.0003315508,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,
196.22,383.3833,-0.6926417,-15.81774,41.80046,0.233248,0.006951838,1,-0.007375374,-0.005110971,-0.0006657126,0.0008687886,0,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,7,14,7,0,0,0,0,0,0,
196.24,383.3833,-0.6926417,-15.81774,41.80046,0.233248,0.006951838,1,-0.007375374,-0.005110971,-0.0006657126,0.0008687886,0,0,1,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,6,6,6,
196.26,384.6384,-0.6926945,-15.81774,41.8556,0.1814023,0.007868124,1,0.005978035,0.004541501,0.008697994,0.01581411,0,0,1,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,
196.28,385.2666,-0.6926841,-15.81776,41.88393,0.2184946,0.003543491,1,0.006706596,0.003574534,0.002853505,0.004921612,0,0,1,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,
196.3,386.7758,-0.6925879,-15.81787,41.94556,0.09543398,0.008441706,1,-0.005176579,0.001785838,-0.005713142,-0.00280796,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,
196.32,387.1535,-0.6926072,-15.81791,41.96323,0.2057721,0.00952679,1,-0.01190797,-0.0002110392,-0.008593911,-0.00358912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,
